stato0,stato1,profit1,profit2,profit3,price_chosen
9.0,8.0,-3484580.0,-2444252.0,-144686.17882188782,573.7886178346938
3.0,8.0,-502820.0,-3074025.0,192315.36610202794,429.0224458086538
5.0,7.0,-1219860.0,-1550857.0,-49674.29850740684,475.74734490803644
7.0,2.0,-2055134.0,-1132924.0,133488.42928218725,475.74734490803644
8.0,0.0,-1576937.0,380096.0,300000.0,475.74734490803644
7.0,1.0,-1033842.0,-468672.0,300000.0,429.0224458086538
7.0,3.0,-669740.0,-1060935.0,122546.2403493023,475.74734490803644
6.0,9.0,-1085975.0,-3350964.0,-483221.4633443571,573.7886178346938
7.0,9.0,-1866540.0,-3238160.0,300000.0,475.74734490803644
0.0,2.0,-319718.0,-605383.0,299999.9999999999,378.9995782104062
9.0,9.0,-2048478.0,-2628034.0,300000.0,429.0224458086538
9.0,4.0,-3338260.0,-374091.0,299999.9999999999,378.9995782104062
9.0,7.0,-2268504.0,-1708647.0,-270345.88612768566,573.7886178346938
6.0,0.0,-1327001.0,234595.0,299999.9999999999,378.9995782104062
8.0,8.0,-2579102.0,-1455606.0,300000.0,317.5037515805274
3.0,9.0,-559585.0,-3693936.0,300000.0,429.0224458086538
7.0,5.0,-2034037.0,-637689.0,300000.0,86.80751886403931
0.0,3.0,314307.0,-453539.0,134719.98373552598,523.0380261533994
4.0,1.0,-853883.0,-156475.0,300000.0,86.80751886403931
7.0,3.0,-1063512.0,-1269967.0,156800.0491826809,475.74734490803644
7.0,0.0,-2155922.0,13852.0,299999.9999999999,378.9995782104062
9.0,2.0,-2770240.0,195440.0,-99078.01395504363,523.0380261533994
9.0,7.0,-3340477.0,-2462904.0,-91897.62598109595,573.7886178346938
0.0,0.0,253534.0,180766.0,300000.0,523.0380261533994
5.0,1.0,-979019.0,-754672.0,154132.36842505774,429.0224458086538
9.0,9.0,-2691889.0,-1961946.0,300000.0,429.0224458086538
8.0,0.0,-3043774.0,557116.0,300000.0,475.74734490803644
6.0,7.0,-1016463.0,-1581161.0,300000.0,86.80751886403931
6.0,0.0,-1296327.0,430457.0,287872.01349726703,378.9995782104062
1.0,1.0,-859491.0,4506.0,300000.0,429.0224458086538
2.0,0.0,-317747.0,281220.0,300000.0,429.0224458086538
0.0,7.0,-210138.0,-930301.0,299999.9999999999,378.9995782104062
4.0,0.0,-723718.0,427342.0,300000.0,429.0224458086538
7.0,9.0,-1264946.0,-2768838.0,300000.0,475.74734490803644
8.0,0.0,-1408224.0,299628.0,300000.0,475.74734490803644
1.0,5.0,-20613.0,-799596.0,300000.0,86.80751886403931
0.0,8.0,367812.0,-2359790.0,277509.36487540393,523.0380261533994
0.0,0.0,103218.0,-109390.0,300000.0,523.0380261533994
4.0,3.0,-1186330.0,-993263.0,300000.0,429.0224458086538
5.0,3.0,-1849584.0,-103041.0,-402317.26822966523,573.7886178346938
0.0,1.0,-37346.0,-214468.0,300000.0,86.80751886403931
2.0,9.0,80835.0,-2169570.0,300000.0,86.80751886403931
5.0,7.0,-1491751.0,-1439306.0,271455.1593055178,475.74734490803644
7.0,1.0,-1569906.0,36912.0,300000.0,429.0224458086538
6.0,8.0,-1343470.0,-1394646.0,300000.0,317.5037515805274
8.0,0.0,-1565376.0,330120.0,300000.0,475.74734490803644
5.0,4.0,-1324161.0,-1227212.0,299999.9999999999,378.9995782104062
0.0,7.0,309795.0,-1362951.0,299999.9999999999,378.9995782104062
9.0,8.0,-2347546.0,-1685680.0,-102799.60971995513,573.7886178346938
0.0,3.0,-381128.0,-327528.0,237769.2646902165,317.5037515805274
1.0,3.0,-569521.0,258220.0,85684.96768314391,317.5037515805274
0.0,7.0,169180.0,-1086128.0,299999.9999999999,378.9995782104062
1.0,1.0,-267540.0,-340373.0,241223.92492421437,429.0224458086538
7.0,5.0,-1565183.0,-1203276.0,300000.0,86.80751886403931
9.0,5.0,-2368178.0,30128.0,300000.0,317.5037515805274
1.0,0.0,75518.0,352580.0,300000.0,429.0224458086538
9.0,1.0,-2265636.0,259647.0,269140.7564569495,523.0380261533994
8.0,7.0,-2404414.0,-763543.0,299999.9999999999,378.9995782104062
8.0,0.0,-2831201.0,210308.0,300000.0,475.74734490803644
0.0,7.0,431464.0,-1037368.0,299999.9999999999,378.9995782104062
0.0,0.0,-148675.0,33822.0,300000.0,523.0380261533994
5.0,8.0,-1309398.0,-2817090.0,284776.08496294287,475.74734490803644
9.0,8.0,-3735019.0,-2062404.0,-31649.821108452976,573.7886178346938
0.0,9.0,395531.0,-2174304.0,299999.9999999999,378.9995782104062
6.0,9.0,-1374456.0,-3768325.0,-258296.32515315711,573.7886178346938
0.0,0.0,188349.0,232317.0,300000.0,523.0380261533994
9.0,8.0,-3844686.0,-3187150.0,-37961.49590463471,573.7886178346938
7.0,0.0,-2281170.0,433386.0,299999.9999999999,378.9995782104062
2.0,4.0,-260948.0,-689836.0,300000.0,475.74734490803644
0.0,6.0,283776.0,-722117.0,299999.9999999999,378.9995782104062
1.0,8.0,367696.0,-1867363.0,300000.0,86.80751886403931
5.0,1.0,-853152.0,-935280.0,300000.0,429.0224458086538
0.0,8.0,360774.0,-1859540.0,300000.0,523.0380261533994
8.0,7.0,-2219572.0,-2560205.0,299999.9999999999,378.9995782104062
8.0,1.0,-1397399.0,312390.0,-23042.99184093275,573.7886178346938
7.0,4.0,-494912.0,-331267.0,300000.0,317.5037515805274
8.0,2.0,-3062347.0,-32701.0,300000.0,429.0224458086538
5.0,6.0,-758708.0,-2039470.0,203423.28898366867,475.74734490803644
9.0,0.0,-3209595.0,311460.0,300000.0,86.80751886403931
6.0,8.0,-843374.0,-2814012.0,300000.0,317.5037515805274
5.0,2.0,-1101954.0,-237856.0,297726.00253073743,378.9995782104062
0.0,8.0,677735.0,-1414240.0,300000.0,523.0380261533994
3.0,0.0,-657041.0,29975.0,300000.0,523.0380261533994
0.0,5.0,389259.0,-304900.0,300000.0,86.80751886403931
4.0,7.0,-358042.0,-1950802.0,300000.0,429.0224458086538
1.0,1.0,176256.0,-479037.0,300000.0,429.0224458086538
9.0,0.0,-3397085.0,737693.0,300000.0,86.80751886403931
5.0,8.0,-1115821.0,-3252130.0,239580.08719667932,475.74734490803644
0.0,1.0,312852.0,101206.0,300000.0,86.80751886403931
7.0,0.0,-1472216.0,345915.0,299999.9999999999,378.9995782104062
5.0,9.0,-592752.0,-3466366.0,234346.866402691,475.74734490803644
8.0,8.0,-2661575.0,-1796608.0,300000.0,317.5037515805274
6.0,5.0,-574885.0,-1792766.0,300000.0,429.0224458086538
4.0,6.0,-1117840.0,-1118034.0,300000.0,86.80751886403931
8.0,6.0,-2903994.0,-453342.0,300000.0,86.80751886403931
2.0,3.0,-350325.0,-1295636.0,-139114.79935011768,475.74734490803644
0.0,7.0,386988.0,-2141030.0,299999.9999999999,378.9995782104062
0.0,0.0,54060.0,182213.0,294246.58171231276,523.0380261533994
9.0,9.0,-3812450.0,-2655174.0,300000.0,429.0224458086538
8.0,7.0,-2689396.0,-1146306.0,299999.9999999999,378.9995782104062
9.0,9.0,-2312748.0,-2404022.0,300000.0,429.0224458086538
1.0,2.0,14247.0,-1010993.0,300000.0,475.74734490803644
7.0,0.0,-657720.0,295295.0,299999.9999999999,378.9995782104062
8.0,3.0,-1609824.0,-701138.0,300000.0,475.74734490803644
8.0,0.0,-1545120.0,396375.0,300000.0,475.74734490803644
1.0,2.0,-324721.0,-121792.0,300000.0,475.74734490803644
8.0,4.0,-1593316.0,-1278987.0,39004.02494945377,523.0380261533994
1.0,8.0,547760.0,-1991754.0,300000.0,86.80751886403931
8.0,0.0,-1182688.0,278544.0,300000.0,475.74734490803644
6.0,2.0,-1448762.0,-625404.0,300000.0,475.74734490803644
6.0,4.0,-1288977.0,-1461962.0,299999.9999999999,378.9995782104062
9.0,6.0,-3530949.0,-880842.0,300000.0,475.74734490803644
6.0,0.0,-1589514.0,307501.0,299999.9999999999,378.9995782104062
0.0,1.0,359890.0,345631.0,300000.0,86.80751886403931
8.0,4.0,-1756174.0,-1185167.0,2914.40114486916,523.0380261533994
0.0,1.0,357578.0,144448.0,300000.0,86.80751886403931
9.0,1.0,-1711310.0,362365.0,300000.0,523.0380261533994
8.0,0.0,-1534960.0,576554.0,300000.0,475.74734490803644
8.0,8.0,-1248860.0,-1505801.0,300000.0,317.5037515805274
7.0,6.0,-1529679.0,-1442847.0,300000.0,86.80751886403931
4.0,0.0,-298031.0,415038.0,300000.0,429.0224458086538
1.0,5.0,323427.0,-434804.0,300000.0,86.80751886403931
3.0,5.0,-594755.0,-874118.0,300000.0,86.80751886403931
1.0,6.0,-620818.0,-1381777.0,265678.2043353077,429.0224458086538
2.0,9.0,34781.0,-2337289.0,300000.0,86.80751886403931
2.0,9.0,-51798.0,-2792221.0,300000.0,86.80751886403931
9.0,8.0,-3475966.0,-1677181.0,-180834.86174547346,573.7886178346938
0.0,7.0,296310.0,-2610622.0,299999.9999999999,378.9995782104062
4.0,2.0,-871712.0,-152546.0,-571011.1218730652,573.7886178346938
1.0,7.0,233805.0,-2368960.0,299999.9999999999,378.9995782104062
2.0,2.0,174301.0,-499831.0,-114435.68265115959,429.0224458086538
6.0,9.0,-709611.0,-2791054.0,-518796.35765010817,573.7886178346938
2.0,0.0,19099.0,-21865.0,132681.24613462505,429.0224458086538
4.0,3.0,-1031281.0,-837244.0,65753.74458847498,429.0224458086538
2.0,1.0,76772.0,-590695.0,72979.25265196664,378.9995782104062
3.0,8.0,-9278.0,-3215871.0,185451.0069690894,429.0224458086538
5.0,6.0,-687865.0,-973120.0,227210.6562290704,475.74734490803644
6.0,8.0,-1680399.0,-3312499.0,300000.0,317.5037515805274
0.0,6.0,338428.0,-1755803.0,299999.9999999999,378.9995782104062
2.0,4.0,-437188.0,-1083260.0,-122463.64227833634,475.74734490803644
8.0,0.0,-3278895.0,822533.0,300000.0,475.74734490803644
1.0,7.0,-99438.0,-1152710.0,299999.9999999999,378.9995782104062
7.0,6.0,-1351016.0,-1805397.0,300000.0,86.80751886403931
5.0,6.0,-1510637.0,-1899264.0,115885.77752058976,475.74734490803644
2.0,8.0,-232114.0,-1512388.0,-152435.72500754264,475.74734490803644
9.0,9.0,-2183622.0,-2443460.0,300000.0,429.0224458086538
8.0,3.0,-2456886.0,-650270.0,175829.94297900237,475.74734490803644
7.0,2.0,-2096416.0,-932386.0,254328.25488882838,475.74734490803644
0.0,9.0,667212.0,-2319392.0,299999.9999999999,378.9995782104062
6.0,8.0,-444305.0,-2651644.0,300000.0,317.5037515805274
6.0,0.0,-1425336.0,215396.0,299999.9999999999,378.9995782104062
9.0,9.0,-3060475.0,-3155902.0,300000.0,429.0224458086538
6.0,7.0,-597016.0,-2319932.0,300000.0,86.80751886403931
5.0,3.0,-466201.0,-981531.0,-747164.2275483162,573.7886178346938
7.0,3.0,-1288284.0,-982331.0,200568.80491422047,475.74734490803644
9.0,9.0,-1839768.0,-2854195.0,300000.0,429.0224458086538
5.0,9.0,-401334.0,-3130632.0,53087.12799272896,475.74734490803644
8.0,2.0,-2920916.0,-421003.0,300000.0,429.0224458086538
8.0,0.0,-1431843.0,412460.0,300000.0,475.74734490803644
7.0,4.0,-1382873.0,-1616530.0,300000.0,317.5037515805274
6.0,5.0,-826581.0,-1785704.0,300000.0,429.0224458086538
5.0,5.0,-440531.0,-1732121.0,300000.0,317.5037515805274
9.0,0.0,-3459853.0,810292.0,300000.0,86.80751886403931
6.0,4.0,-2102626.0,-832686.0,299999.9999999999,378.9995782104062
5.0,2.0,-763523.0,-553900.0,299999.9999999999,378.9995782104062
9.0,2.0,-3786570.0,9442.0,54990.117372361245,475.74734490803644
4.0,5.0,-352746.0,-1034082.0,239936.85758678848,429.0224458086538
4.0,3.0,-548437.0,-423066.0,107368.92183191446,429.0224458086538
2.0,1.0,-377485.0,-16324.0,299999.9999999999,378.9995782104062
0.0,1.0,198276.0,-210571.0,300000.0,475.74734490803644
1.0,1.0,-138397.0,-288148.0,195747.54566849722,429.0224458086538
0.0,7.0,594872.0,-1278454.0,299999.9999999999,378.9995782104062
8.0,9.0,-2227461.0,-3739578.0,299999.9999999999,378.9995782104062
0.0,2.0,314242.0,-446848.0,299999.9999999999,378.9995782104062
0.0,6.0,288100.0,-1988566.0,299999.9999999999,378.9995782104062
9.0,8.0,-1854404.0,-1533242.0,-180261.07312763878,573.7886178346938
2.0,9.0,327635.0,-2603982.0,300000.0,86.80751886403931
7.0,5.0,-2367654.0,-928437.0,300000.0,86.80751886403931
7.0,7.0,-2503307.0,-1655816.0,-411497.8861150204,573.7886178346938
4.0,6.0,-878180.0,-1360390.0,300000.0,86.80751886403931
0.0,1.0,168204.0,-409796.0,300000.0,475.74734490803644
0.0,1.0,-231010.0,127868.0,300000.0,475.74734490803644
3.0,7.0,-656772.0,-2230005.0,300000.0,86.80751886403931
7.0,8.0,-1480476.0,-2482838.0,300000.0,317.5037515805274
0.0,9.0,252092.0,-2676830.0,299999.9999999999,378.9995782104062
2.0,1.0,-683473.0,-115650.0,299999.9999999999,378.9995782104062
9.0,6.0,-2154808.0,-1391927.0,300000.0,475.74734490803644
1.0,8.0,320188.0,-2972078.0,300000.0,86.80751886403931
3.0,0.0,-743378.0,528141.0,-41543.831078169635,523.0380261533994
9.0,0.0,-3083130.0,322476.0,300000.0,86.80751886403931
8.0,1.0,-2824005.0,26300.0,-137226.92679003673,573.7886178346938
5.0,3.0,-993847.0,-237565.0,-485516.61781569594,573.7886178346938
1.0,8.0,270725.0,-1751718.0,300000.0,86.80751886403931
0.0,7.0,141260.0,-1143841.0,299999.9999999999,378.9995782104062
5.0,1.0,-164785.0,-427789.0,44302.62229804229,429.0224458086538
8.0,0.0,-1498028.0,331298.0,300000.0,475.74734490803644
0.0,0.0,-95288.0,316474.0,300000.0,523.0380261533994
8.0,2.0,-3408381.0,-120482.0,300000.0,429.0224458086538
6.0,7.0,-1267406.0,-2003896.0,300000.0,86.80751886403931
6.0,4.0,-1109160.0,-667705.0,299999.9999999999,378.9995782104062
3.0,1.0,-878606.0,-427624.0,35960.223576039774,475.74734490803644
8.0,8.0,-2636689.0,-2300312.0,300000.0,317.5037515805274
2.0,0.0,58038.0,352950.0,300000.0,429.0224458086538
5.0,0.0,-358543.0,458278.0,299999.9999999999,378.9995782104062
0.0,4.0,396756.0,-271778.0,299999.9999999999,378.9995782104062
4.0,5.0,-522326.0,-1584356.0,300000.0,429.0224458086538
2.0,8.0,-99792.0,-1867694.0,298572.7579652758,475.74734490803644
7.0,3.0,-1098984.0,-560186.0,300000.0,475.74734490803644
8.0,7.0,-1741714.0,-1919194.0,299999.9999999999,378.9995782104062
5.0,6.0,-1152576.0,-1455233.0,225307.66684943833,475.74734490803644
1.0,7.0,179184.0,-2429958.0,299999.9999999999,378.9995782104062
2.0,0.0,-601710.0,198034.0,300000.0,429.0224458086538
7.0,2.0,-2195983.0,-195545.0,300000.0,475.74734490803644
1.0,6.0,183313.0,-1771356.0,300000.0,429.0224458086538
7.0,4.0,-1151441.0,160960.0,300000.0,317.5037515805274
8.0,1.0,-1375224.0,378304.0,-369037.528395253,573.7886178346938
1.0,8.0,185625.0,-2937678.0,300000.0,86.80751886403931
9.0,8.0,-2987080.0,-2733666.0,-208950.50401937356,573.7886178346938
4.0,8.0,-1060205.0,-1872637.0,300000.0,86.80751886403931
0.0,0.0,-200004.0,-160525.0,272802.0226400234,523.0380261533994
1.0,5.0,-553127.0,-880041.0,300000.0,317.5037515805274
7.0,6.0,-1375056.0,-1214791.0,300000.0,86.80751886403931
0.0,8.0,413040.0,-2076698.0,237758.4748877457,523.0380261533994
8.0,3.0,-3331983.0,-777627.0,182966.15315262298,475.74734490803644
8.0,4.0,-1797186.0,-469015.0,-31083.070555101614,523.0380261533994
5.0,4.0,-1129833.0,-1032352.0,299999.9999999999,378.9995782104062
9.0,4.0,-3716654.0,-453094.0,299999.9999999999,378.9995782104062
0.0,9.0,377125.0,-2347177.0,299999.9999999999,378.9995782104062
5.0,8.0,-937161.0,-2754706.0,266697.6858564373,475.74734490803644
2.0,0.0,-502020.0,-134685.0,300000.0,429.0224458086538
7.0,0.0,-1438609.0,130728.0,299999.9999999999,378.9995782104062
8.0,4.0,-3140107.0,-1131135.0,-143536.24617808266,523.0380261533994
1.0,8.0,530396.0,-1920902.0,300000.0,86.80751886403931
8.0,8.0,-2167870.0,-2866362.0,300000.0,317.5037515805274
5.0,9.0,-731685.0,-3253456.0,167266.49077065778,475.74734490803644
0.0,1.0,257472.0,-574662.0,300000.0,475.74734490803644
0.0,9.0,293328.0,-3268608.0,299999.9999999999,378.9995782104062
9.0,5.0,-3019989.0,-879026.0,300000.0,317.5037515805274
5.0,0.0,-57532.0,364887.0,299999.9999999999,378.9995782104062
7.0,0.0,-2352604.0,361696.0,299999.9999999999,378.9995782104062
8.0,2.0,-2479518.0,4570.0,300000.0,429.0224458086538
8.0,1.0,-2736901.0,178416.0,-94766.56907026935,573.7886178346938
0.0,3.0,317784.0,197142.0,255549.47477872611,317.5037515805274
7.0,6.0,-781734.0,-1116605.0,300000.0,86.80751886403931
0.0,0.0,248085.0,300872.0,300000.0,523.0380261533994
0.0,0.0,141248.0,196350.0,300000.0,523.0380261533994
5.0,8.0,-1087339.0,-3618168.0,300000.0,475.74734490803644
8.0,0.0,-1653372.0,571320.0,300000.0,475.74734490803644
1.0,2.0,54344.0,-759562.0,300000.0,475.74734490803644
8.0,9.0,-1504220.0,-3527415.0,299999.9999999999,378.9995782104062
9.0,2.0,-2696628.0,-409836.0,300000.0,475.74734490803644
9.0,3.0,-3092539.0,-890340.0,300000.0,475.74734490803644
9.0,1.0,-3733530.0,-11347.0,272278.98461387004,523.0380261533994
9.0,9.0,-2233584.0,-3279277.0,300000.0,429.0224458086538
8.0,9.0,-2148835.0,-3734002.0,299999.9999999999,378.9995782104062
7.0,5.0,-939596.0,-174478.0,300000.0,86.80751886403931
5.0,1.0,-1117411.0,-249442.0,300000.0,429.0224458086538
5.0,9.0,-720754.0,-2789065.0,300000.0,475.74734490803644
0.0,0.0,-63104.0,467930.0,300000.0,523.0380261533994
2.0,0.0,-565238.0,-107200.0,300000.0,429.0224458086538
0.0,6.0,475080.0,-1677926.0,299999.9999999999,378.9995782104062
5.0,3.0,-1287253.0,-820256.0,-369611.3170130877,573.7886178346938
0.0,0.0,-54828.0,39206.0,300000.0,523.0380261533994
3.0,0.0,-1273012.0,611382.0,120597.9570293841,523.0380261533994
8.0,9.0,-2292528.0,-2865558.0,299999.9999999999,378.9995782104062
7.0,3.0,-1574050.0,-1252291.0,300000.0,475.74734490803644
2.0,2.0,-428422.0,-534702.0,299999.9999999999,378.9995782104062
0.0,9.0,560196.0,-2763312.0,299999.9999999999,378.9995782104062
7.0,8.0,-1849000.0,-1968960.0,300000.0,317.5037515805274
7.0,2.0,-1005453.0,-342528.0,300000.0,475.74734490803644
0.0,9.0,160176.0,-2540612.0,299999.9999999999,378.9995782104062
8.0,7.0,-2457215.0,-2412154.0,299999.9999999999,378.9995782104062
4.0,0.0,-1062334.0,183988.0,300000.0,429.0224458086538
4.0,8.0,-944955.0,-3008600.0,300000.0,86.80751886403931
5.0,5.0,86142.0,-1423016.0,300000.0,317.5037515805274
7.0,8.0,-1456951.0,-1731177.0,300000.0,317.5037515805274
7.0,6.0,-1943047.0,-1433068.0,300000.0,86.80751886403931
1.0,1.0,-547499.0,-640559.0,251091.44117781357,429.0224458086538
8.0,6.0,-2479079.0,-710915.0,300000.0,86.80751886403931
7.0,6.0,-2565912.0,-824698.0,300000.0,86.80751886403931
8.0,3.0,-3219982.0,-556774.0,56893.1067519933,475.74734490803644
9.0,2.0,-3833098.0,-331822.0,241958.82392121945,475.74734490803644
9.0,4.0,-1966810.0,-850224.0,299999.9999999999,378.9995782104062
5.0,8.0,-451837.0,-1920153.0,9318.372261189623,475.74734490803644
9.0,5.0,-2056538.0,-78466.0,300000.0,317.5037515805274
8.0,3.0,-1804753.0,-364882.0,-16847.731708752224,475.74734490803644
3.0,6.0,-809780.0,-567184.0,-432253.2366147591,523.0380261533994
6.0,4.0,-2110944.0,-1012498.0,299999.9999999999,378.9995782104062
0.0,8.0,336996.0,-2526654.0,276986.3268492506,523.0380261533994
6.0,8.0,-1800558.0,-1931856.0,300000.0,317.5037515805274
8.0,6.0,-2330544.0,-1889100.0,300000.0,86.80751886403931
1.0,9.0,-5439.0,-1611109.0,300000.0,429.0224458086538
0.0,6.0,209902.0,-317980.0,299999.9999999999,378.9995782104062
3.0,8.0,-408248.0,-1308042.0,300000.0,429.0224458086538
0.0,3.0,-68594.0,508980.0,269202.1360966888,317.5037515805274
3.0,1.0,-1001871.0,271908.0,257658.48630318465,475.74734490803644
5.0,8.0,-449848.0,-2401664.0,145382.1129048881,475.74734490803644
1.0,2.0,-543200.0,-286472.0,300000.0,475.74734490803644
0.0,3.0,-280778.0,-253188.0,300000.0,317.5037515805274
6.0,0.0,-863527.0,229604.0,299999.9999999999,378.9995782104062
5.0,6.0,-964689.0,-865811.0,151091.0810437845,475.74734490803644
0.0,0.0,221248.0,291838.0,300000.0,523.0380261533994
8.0,3.0,-2408538.0,-893649.0,300000.0,475.74734490803644
8.0,9.0,-1390560.0,-2315980.0,299999.9999999999,378.9995782104062
8.0,5.0,-3389492.0,-283780.0,300000.0,86.80751886403931
6.0,9.0,-2191940.0,-3211766.0,-183703.80483464687,573.7886178346938
9.0,5.0,-3095587.0,-907069.0,300000.0,317.5037515805274
9.0,6.0,-3077038.0,-1638948.0,149663.83900906052,475.74734490803644
1.0,1.0,-334590.0,235781.0,300000.0,429.0224458086538
2.0,8.0,-408829.0,-1421784.0,300000.0,475.74734490803644
8.0,7.0,-2511904.0,-1253744.0,299999.9999999999,378.9995782104062
7.0,8.0,-2177021.0,-2439920.0,300000.0,317.5037515805274
9.0,3.0,-1969740.0,-159554.0,300000.0,475.74734490803644
0.0,8.0,286506.0,-1443870.0,233574.17067851848,523.0380261533994
8.0,8.0,-1365849.0,-1598360.0,300000.0,317.5037515805274
9.0,8.0,-2629380.0,-3009268.0,-155588.162560747,573.7886178346938
0.0,3.0,311960.0,-738606.0,106322.71153587825,317.5037515805274
4.0,1.0,-1072620.0,144655.0,300000.0,86.80751886403931
0.0,3.0,-293517.0,442288.0,288569.86494310095,317.5037515805274
0.0,0.0,-341908.0,304640.0,300000.0,523.0380261533994
5.0,5.0,-935723.0,36852.0,300000.0,317.5037515805274
5.0,4.0,-486208.0,-1266694.0,299999.9999999999,378.9995782104062
5.0,5.0,-913488.0,-725520.0,300000.0,317.5037515805274
9.0,6.0,-1685580.0,-378950.0,148236.5969743363,475.74734490803644
0.0,8.0,533597.0,-2706844.0,300000.0,523.0380261533994
8.0,5.0,-3259212.0,-498183.0,300000.0,86.80751886403931
9.0,8.0,-1687752.0,-2426124.0,-159030.8942677551,573.7886178346938
1.0,6.0,-441687.0,-736476.0,300000.0,429.0224458086538
8.0,5.0,-3075388.0,-543403.0,300000.0,86.80751886403931
8.0,6.0,-2968404.0,-323167.0,300000.0,86.80751886403931
5.0,1.0,-716424.0,200736.0,300000.0,429.0224458086538
9.0,6.0,-3248160.0,-1164642.0,263367.4544420813,475.74734490803644
8.0,6.0,-3330766.0,-1066785.0,300000.0,86.80751886403931
0.0,2.0,-281341.0,-608151.0,299999.9999999999,378.9995782104062
4.0,1.0,-1193448.0,-283188.0,300000.0,86.80751886403931
7.0,8.0,-1773409.0,-2185618.0,300000.0,317.5037515805274
9.0,0.0,-2506915.0,439439.0,300000.0,86.80751886403931
4.0,1.0,-1403996.0,315323.0,300000.0,86.80751886403931
8.0,8.0,-2033667.0,-2439638.0,300000.0,317.5037515805274
4.0,6.0,-1262892.0,-858432.0,300000.0,86.80751886403931
0.0,6.0,246220.0,-1416305.0,299999.9999999999,378.9995782104062
0.0,7.0,50544.0,-442508.0,299999.9999999999,378.9995782104062
0.0,9.0,379808.0,-2320324.0,299999.9999999999,378.9995782104062
9.0,6.0,-2058484.0,-693458.0,255279.74957864452,475.74734490803644
2.0,3.0,-861572.0,-881562.0,-143872.27279919805,475.74734490803644
6.0,7.0,-2304974.0,-992816.0,300000.0,86.80751886403931
1.0,5.0,-256298.0,-714165.0,300000.0,317.5037515805274
0.0,9.0,449550.0,-3040420.0,299999.9999999999,378.9995782104062
8.0,9.0,-1771485.0,-2593326.0,299999.9999999999,378.9995782104062
0.0,8.0,552330.0,-2967905.0,183885.55819394556,523.0380261533994
0.0,6.0,193344.0,-751788.0,299999.9999999999,378.9995782104062
0.0,5.0,681505.0,-309072.0,300000.0,86.80751886403931
2.0,0.0,-571917.0,-33672.0,211621.37616341724,429.0224458086538
8.0,8.0,-2540256.0,-2352370.0,300000.0,317.5037515805274
4.0,2.0,-618388.0,-769676.0,-724212.6828349285,573.7886178346938
0.0,2.0,244608.0,-208842.0,299999.9999999999,378.9995782104062
8.0,8.0,-1050664.0,-2455977.0,300000.0,317.5037515805274
4.0,4.0,-841426.0,-722249.0,174725.44582387316,429.0224458086538
1.0,2.0,-44288.0,-821300.0,300000.0,475.74734490803644
4.0,9.0,-771305.0,-2674714.0,-172303.33761651954,523.0380261533994
8.0,6.0,-1643969.0,-485879.0,300000.0,86.80751886403931
9.0,9.0,-3138020.0,-3670548.0,300000.0,429.0224458086538
1.0,8.0,286160.0,-1879248.0,300000.0,86.80751886403931
3.0,8.0,-559708.0,-1430672.0,300000.0,429.0224458086538
0.0,0.0,171808.0,54775.0,230958.9805477513,523.0380261533994
7.0,4.0,-1617521.0,-90798.0,300000.0,317.5037515805274
4.0,6.0,-1063175.0,-719586.0,300000.0,86.80751886403931
9.0,2.0,-2114891.0,-606610.0,300000.0,475.74734490803644
6.0,1.0,-1686496.0,103005.0,299999.9999999999,378.9995782104062
5.0,7.0,-1662215.0,-2285473.0,173451.20625446225,475.74734490803644
0.0,2.0,360840.0,-196737.0,299999.9999999999,378.9995782104062
0.0,3.0,-347439.0,125128.0,234594.2271744113,317.5037515805274
9.0,8.0,-1695452.0,-2479169.0,-132636.61784735927,573.7886178346938
0.0,5.0,148044.0,-1060624.0,300000.0,86.80751886403931
0.0,8.0,637581.0,-1314153.0,300000.0,86.80751886403931
1.0,0.0,-143714.0,239123.0,300000.0,429.0224458086538
7.0,3.0,-1891001.0,-927092.0,-36829.12019488984,475.74734490803644
8.0,4.0,-1502020.0,-412156.0,-92801.55764120282,523.0380261533994
9.0,9.0,-2232121.0,-3440224.0,300000.0,429.0224458086538
1.0,8.0,426360.0,-2432267.0,300000.0,86.80751886403931
0.0,1.0,255729.0,-114872.0,300000.0,475.74734490803644
3.0,0.0,-1232550.0,-182810.0,229912.9044954446,523.0380261533994
0.0,0.0,189153.0,179892.0,300000.0,523.0380261533994
9.0,6.0,-2360155.0,-2331835.0,300000.0,475.74734490803644
0.0,8.0,361504.0,-2186350.0,300000.0,475.74734490803644
0.0,5.0,541136.0,-1572453.0,300000.0,86.80751886403931
9.0,0.0,-2671544.0,251776.0,300000.0,86.80751886403931
6.0,2.0,-2425354.0,-936896.0,300000.0,475.74734490803644
2.0,7.0,-543201.0,-1303060.0,300000.0,475.74734490803644
8.0,6.0,-2101902.0,-885081.0,300000.0,86.80751886403931
0.0,3.0,478519.0,294234.0,167283.43183933944,317.5037515805274
1.0,0.0,-20108.0,-130785.0,300000.0,429.0224458086538
9.0,2.0,-4045572.0,-21585.0,300000.0,475.74734490803644
8.0,6.0,-2225286.0,-52884.0,300000.0,86.80751886403931
8.0,9.0,-1525042.0,-3543009.0,299999.9999999999,378.9995782104062
6.0,2.0,-1475444.0,-466714.0,300000.0,475.74734490803644
3.0,2.0,-980608.0,381650.0,299999.9999999999,378.9995782104062
4.0,1.0,-136705.0,15084.0,-1307203.7215526497,705.5328013839551
